relpath,mask_path,cloud_fraction_unet
data/raw/2026-01-30/master/frames/himawari_20260129T233000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260129T233000Z_mask.png,0.0052490234375
data/raw/2026-01-30/master/frames/himawari_20260129T234000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260129T234000Z_mask.png,0.0058135986328125
data/raw/2026-01-30/master/frames/himawari_20260129T235000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260129T235000Z_mask.png,0.0061492919921875
data/raw/2026-01-30/master/frames/himawari_20260130T000000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T000000Z_mask.png,0.0067901611328125
data/raw/2026-01-30/master/frames/himawari_20260130T001000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T001000Z_mask.png,0.0073394775390625
data/raw/2026-01-30/master/frames/himawari_20260130T002000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T002000Z_mask.png,0.00799560546875
data/raw/2026-01-30/master/frames/himawari_20260130T003000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T003000Z_mask.png,0.008697509765625
data/raw/2026-01-30/master/frames/himawari_20260130T004000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T004000Z_mask.png,0.009735107421875
data/raw/2026-01-30/master/frames/himawari_20260130T005000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T005000Z_mask.png,0.010894775390625
data/raw/2026-01-30/master/frames/himawari_20260130T010000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T010000Z_mask.png,0.01202392578125
data/raw/2026-01-30/master/frames/himawari_20260130T011000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T011000Z_mask.png,0.0131378173828125
data/raw/2026-01-30/master/frames/himawari_20260130T012000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T012000Z_mask.png,0.0138397216796875
data/raw/2026-01-30/master/frames/himawari_20260130T013000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T013000Z_mask.png,0.0147247314453125
data/raw/2026-01-30/master/frames/himawari_20260130T014000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T014000Z_mask.png,0.0153656005859375
data/raw/2026-01-30/master/frames/himawari_20260130T015000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T015000Z_mask.png,0.0160675048828125
data/raw/2026-01-30/master/frames/himawari_20260130T020000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T020000Z_mask.png,0.016510009765625
data/raw/2026-01-30/master/frames/himawari_20260130T021000Z.png,out/2026-01-30/phase3_unet_v2_thr07_disk/masks_unet/himawari_20260130T021000Z_mask.png,0.0169525146484375
